"Date";"Close Price";"Signal"
"2015-07-03";257.5;"Hold"
"2015-07-06";264.4;"Hold"
"2015-07-07";270.15;"Hold"
"2015-07-08";265.0;"Hold"
"2015-07-09";259.25;"Hold"
"2015-07-10";256.95;"Hold"
"2015-07-13";270.65;"Hold"
"2015-07-14";266.3;"Hold"
"2015-07-15";268.25;"Hold"
"2015-07-16";266.55;"Hold"
"2015-07-17";263.35;"Hold"
"2015-07-20";263.8;"Hold"
"2015-07-21";257.95;"Hold"
"2015-07-22";264.0;"Hold"
"2015-07-23";263.35;"Hold"
"2015-07-24";251.45;"Hold"
"2015-07-27";241.55;"Hold"
"2015-07-28";232.55;"Hold"
"2015-07-29";235.0;"Hold"
"2015-07-30";235.95;"Hold"
"2015-07-31";237.95;"Hold"
"2015-08-03";230.1;"Hold"
"2015-08-04";233.35;"Hold"
"2015-08-05";234.65;"Hold"
"2015-08-06";236.85;"Hold"
"2015-08-07";239.15;"Hold"
"2015-08-10";234.15;"Hold"
"2015-08-11";223.55;"Hold"
"2015-08-12";223.45;"Sell"
"2015-08-13";225.55;"Hold"
"2015-08-14";230.0;"Hold"
"2015-08-17";229.8;"Hold"
"2015-08-18";230.25;"Hold"
"2015-08-19";229.0;"Hold"
"2015-08-20";231.8;"Hold"
"2015-08-21";228.75;"Hold"
"2015-08-24";213.55;"Hold"
"2015-08-25";223.8;"Hold"
"2015-08-26";227.45;"Hold"
"2015-08-27";226.7;"Hold"
"2015-08-28";220.4;"Hold"
"2015-08-31";223.45;"Hold"
"2015-09-01";216.75;"Hold"
"2015-09-02";220.25;"Hold"
"2015-09-03";221.05;"Hold"
"2015-09-04";223.0;"Hold"
"2015-09-07";218.05;"Hold"
"2015-09-08";220.45;"Hold"
"2015-09-09";225.9;"Hold"
"2015-09-10";228.2;"Hold"
"2015-09-11";232.6;"Hold"
"2015-09-14";231.95;"Hold"
"2015-09-15";231.0;"Hold"
"2015-09-16";232.55;"Hold"
"2015-09-18";235.65;"Hold"
"2015-09-21";233.6;"Hold"
"2015-09-22";229.85;"Hold"
"2015-09-23";230.05;"Hold"
"2015-09-24";235.8;"Hold"
"2015-09-28";231.65;"Hold"
"2015-09-29";230.3;"Hold"
"2015-09-30";230.2;"Hold"
"2015-10-01";229.6;"Hold"
"2015-10-05";229.0;"Hold"
"2015-10-06";230.2;"Buy"
"2015-10-07";241.3;"Hold"
"2015-10-08";240.6;"Hold"
"2015-10-09";238.6;"Hold"
"2015-10-12";238.65;"Hold"
"2015-10-13";242.15;"Hold"
"2015-10-14";242.05;"Hold"
"2015-10-15";242.6;"Hold"
"2015-10-16";247.55;"Hold"
"2015-10-19";246.95;"Hold"
"2015-10-20";245.85;"Hold"
"2015-10-21";252.15;"Hold"
"2015-10-23";251.5;"Hold"
"2015-10-26";244.05;"Hold"
"2015-10-27";276.15;"Hold"
"2015-10-28";271.8;"Hold"
"2015-10-29";263.95;"Hold"
"2015-10-30";265.4;"Hold"
"2015-11-02";274.15;"Hold"
"2015-11-03";287.5;"Hold"
"2015-11-04";285.6;"Hold"
"2015-11-05";281.2;"Hold"
"2015-11-06";282.85;"Hold"
"2015-11-09";290.65;"Hold"
"2015-11-10";296.25;"Hold"
"2015-11-11";297.0;"Hold"
"2015-11-13";296.3;"Hold"
"2015-11-16";296.25;"Hold"
"2015-11-17";294.15;"Hold"
"2015-11-18";286.3;"Hold"
"2015-11-19";294.4;"Hold"
"2015-11-20";293.45;"Hold"
"2015-11-23";294.25;"Hold"
"2015-11-24";290.45;"Hold"
"2015-11-26";298.2;"Hold"
"2015-11-27";305.45;"Hold"
"2015-11-30";306.9;"Hold"
"2015-12-01";304.0;"Hold"
"2015-12-02";289.2;"Hold"
"2015-12-03";283.3;"Hold"
"2015-12-04";283.75;"Hold"
"2015-12-07";281.8;"Hold"
"2015-12-08";275.15;"Hold"
"2015-12-10";278.55;"Hold"
"2015-12-11";274.05;"Hold"
"2015-12-14";275.05;"Hold"
"2015-12-15";285.05;"Hold"
"2015-12-16";281.75;"Hold"
"2015-12-17";287.3;"Hold"
"2015-12-18";286.1;"Hold"
"2015-12-21";289.05;"Hold"
"2015-12-22";288.05;"Hold"
"2015-12-23";290.1;"Hold"
"2015-12-24";285.0;"Hold"
"2015-12-28";285.5;"Hold"
"2015-12-29";293.3;"Hold"
"2015-12-30";290.2;"Hold"
"2015-12-31";289.65;"Hold"
"2016-01-01";287.1;"Hold"
"2016-01-04";286.45;"Hold"
"2016-01-05";286.95;"Sell"
"2016-01-06";286.55;"Hold"
"2016-01-07";277.6;"Hold"
"2016-01-08";284.6;"Hold"
"2016-01-11";285.85;"Hold"
"2016-01-12";289.7;"Hold"
"2016-01-13";288.1;"Hold"
"2016-01-14";281.4;"Hold"
"2016-01-15";277.65;"Hold"
"2016-01-18";274.0;"Hold"
"2016-01-19";282.55;"Hold"
"2016-01-20";274.1;"Hold"
"2016-01-21";274.2;"Hold"
"2016-01-22";285.05;"Hold"
"2016-01-25";288.0;"Hold"
"2016-01-27";289.85;"Hold"
"2016-01-28";291.65;"Hold"
"2016-01-29";291.5;"Hold"
"2016-02-01";295.35;"Hold"
"2016-02-02";293.1;"Hold"
"2016-02-03";287.45;"Hold"
"2016-02-04";281.35;"Hold"
"2016-02-05";288.4;"Hold"
"2016-02-08";287.05;"Hold"
"2016-02-09";285.75;"Hold"
"2016-02-10";286.4;"Hold"
"2016-02-11";277.95;"Hold"
"2016-02-12";276.15;"Buy"
"2016-02-15";285.05;"Hold"
"2016-02-16";276.7;"Hold"
"2016-02-17";281.9;"Hold"
"2016-02-18";284.9;"Hold"
"2016-02-19";287.45;"Hold"
"2016-02-22";286.7;"Hold"
"2016-02-23";280.3;"Sell"
"2016-02-24";270.35;"Hold"
"2016-02-25";267.6;"Hold"
"2016-02-26";264.55;"Hold"
"2016-02-29";267.7;"Hold"
"2016-03-01";283.7;"Hold"
"2016-03-02";287.6;"Hold"
"2016-03-03";286.95;"Hold"
"2016-03-04";288.2;"Hold"
"2016-03-08";282.85;"Hold"
"2016-03-09";284.6;"Hold"
"2016-03-10";283.5;"Hold"
"2016-03-11";288.0;"Hold"
"2016-03-14";288.65;"Hold"
"2016-03-15";285.95;"Hold"
"2016-03-16";283.9;"Hold"
"2016-03-17";283.0;"Hold"
"2016-03-18";286.8;"Hold"
"2016-03-21";305.1;"Hold"
"2016-03-22";317.15;"Buy"
"2016-03-23";309.3;"Hold"
"2016-03-28";314.3;"Hold"
"2016-03-29";315.25;"Hold"
"2016-03-30";321.5;"Hold"
"2016-03-31";322.65;"Hold"
"2016-04-01";324.85;"Hold"
"2016-04-04";324.3;"Hold"
"2016-04-05";314.55;"Hold"
"2016-04-06";316.6;"Hold"
"2016-04-07";314.4;"Hold"
"2016-04-08";313.15;"Hold"
"2016-04-11";315.25;"Hold"
"2016-04-12";318.65;"Hold"
"2016-04-13";326.8;"Hold"
"2016-04-18";333.6;"Hold"
"2016-04-20";335.9;"Hold"
"2016-04-21";324.6;"Hold"
"2016-04-22";331.5;"Hold"
"2016-04-25";323.1;"Hold"
"2016-04-26";329.75;"Hold"
"2016-04-27";327.95;"Hold"
"2016-04-28";318.7;"Hold"
"2016-04-29";320.0;"Hold"
"2016-05-02";318.7;"Hold"
"2016-05-03";287.9;"Hold"
"2016-05-04";289.85;"Hold"
"2016-05-05";295.25;"Hold"
"2016-05-06";300.0;"Hold"
"2016-05-09";301.0;"Hold"
"2016-05-10";298.2;"Hold"
"2016-05-11";297.35;"Hold"
"2016-05-12";295.75;"Hold"
"2016-05-13";296.65;"Hold"
"2016-05-16";295.85;"Hold"
"2016-05-17";294.15;"Hold"
"2016-05-18";296.6;"Sell"
"2016-05-19";295.9;"Hold"
"2016-05-20";296.95;"Hold"
"2016-05-23";295.15;"Hold"
"2016-05-24";294.35;"Hold"
"2016-05-25";296.05;"Hold"
"2016-05-26";298.55;"Hold"
"2016-05-27";291.95;"Hold"
"2016-05-30";288.95;"Hold"
"2016-05-31";285.75;"Hold"
"2016-06-01";288.6;"Hold"
"2016-06-02";296.6;"Hold"
"2016-06-03";297.1;"Hold"
"2016-06-06";295.45;"Hold"
"2016-06-07";294.55;"Hold"
"2016-06-08";290.05;"Hold"
"2016-06-09";290.4;"Hold"
"2016-06-10";287.0;"Hold"
"2016-06-13";287.95;"Hold"
"2016-06-14";290.75;"Hold"
"2016-06-15";291.75;"Hold"
"2016-06-16";291.5;"Hold"
"2016-06-17";292.4;"Hold"
"2016-06-20";292.9;"Hold"
"2016-06-21";296.15;"Hold"
"2016-06-22";294.9;"Hold"
"2016-06-23";295.55;"Hold"
"2016-06-24";297.2;"Hold"
"2016-06-27";296.95;"Hold"
"2016-06-28";297.1;"Hold"
"2016-06-29";299.7;"Hold"
"2016-06-30";309.7;"Hold"
"2016-07-01";310.55;"Hold"
"2016-07-04";312.9;"Hold"
"2016-07-05";306.5;"Buy"
"2016-07-07";299.8;"Hold"
"2016-07-08";297.5;"Hold"
"2016-07-11";298.95;"Hold"
"2016-07-12";304.7;"Hold"
"2016-07-13";307.65;"Hold"
"2016-07-14";304.4;"Hold"
"2016-07-15";306.6;"Hold"
"2016-07-18";302.85;"Hold"
"2016-07-19";300.5;"Hold"
"2016-07-20";302.9;"Hold"
"2016-07-21";300.25;"Hold"
"2016-07-22";301.5;"Hold"
"2016-07-25";300.65;"Hold"
"2016-07-26";291.4;"Hold"
"2016-07-27";287.8;"Hold"
"2016-07-28";290.2;"Hold"
"2016-07-29";291.4;"Hold"
"2016-08-01";295.05;"Hold"
"2016-08-02";299.55;"Hold"
"2016-08-03";297.45;"Hold"
"2016-08-04";298.6;"Hold"
"2016-08-05";303.05;"Hold"
"2016-08-08";304.1;"Hold"
"2016-08-09";298.9;"Hold"
"2016-08-10";295.65;"Hold"
"2016-08-11";296.75;"Sell"
"2016-08-12";298.3;"Hold"
"2016-08-16";298.8;"Hold"
"2016-08-17";313.1;"Buy"
"2016-08-18";311.85;"Hold"
"2016-08-19";311.6;"Hold"
"2016-08-22";306.3;"Hold"
"2016-08-23";307.0;"Hold"
"2016-08-24";306.65;"Hold"
"2016-08-25";306.5;"Hold"
"2016-08-26";303.15;"Hold"
"2016-08-29";311.7;"Hold"
"2016-08-30";325.85;"Hold"
"2016-08-31";325.85;"Hold"
"2016-09-01";327.5;"Hold"
"2016-09-02";331.85;"Hold"
"2016-09-06";333.0;"Hold"
"2016-09-07";330.4;"Hold"
"2016-09-08";337.95;"Hold"
"2016-09-09";330.0;"Hold"
"2016-09-12";320.9;"Hold"
"2016-09-14";326.15;"Hold"
"2016-09-15";321.1;"Hold"
"2016-09-16";338.1;"Hold"
"2016-09-19";337.05;"Hold"
"2016-09-20";332.9;"Hold"
"2016-09-21";333.15;"Hold"
"2016-09-22";349.25;"Hold"
"2016-09-23";350.45;"Hold"
"2016-09-26";347.4;"Hold"
"2016-09-27";347.75;"Hold"
"2016-09-28";351.7;"Hold"
"2016-09-29";348.15;"Hold"
"2016-09-30";365.6;"Hold"
"2016-10-03";377.65;"Hold"
"2016-10-04";377.45;"Hold"
"2016-10-05";379.55;"Hold"
"2016-10-06";383.9;"Hold"
"2016-10-07";386.1;"Hold"
"2016-10-10";388.9;"Hold"
"2016-10-13";384.15;"Hold"
"2016-10-14";390.95;"Hold"
"2016-10-17";388.3;"Hold"
"2016-10-18";395.4;"Hold"
"2016-10-19";391.0;"Hold"
"2016-10-20";392.2;"Hold"
"2016-10-21";395.7;"Hold"
"2016-10-24";395.25;"Hold"
"2016-10-25";407.15;"Hold"
"2016-10-26";399.7;"Hold"
"2016-10-27";411.4;"Hold"
"2016-10-28";404.65;"Hold"
"2016-10-30";410.0;"Hold"
"2016-11-01";403.95;"Hold"
"2016-11-02";400.55;"Hold"
"2016-11-03";392.25;"Hold"
"2016-11-04";392.45;"Hold"
"2016-11-07";390.1;"Hold"
"2016-11-08";390.0;"Hold"
"2016-11-09";379.3;"Hold"
"2016-11-10";379.2;"Hold"
"2016-11-11";360.55;"Hold"
"2016-11-15";347.6;"Hold"
"2016-11-16";359.2;"Hold"
"2016-11-17";362.1;"Hold"
"2016-11-18";362.35;"Hold"
"2016-11-21";344.65;"Hold"
"2016-11-22";349.25;"Hold"
"2016-11-23";354.25;"Hold"
"2016-11-24";359.2;"Hold"
"2016-11-25";356.0;"Sell"
"2016-11-28";353.8;"Hold"
"2016-11-29";358.6;"Hold"
"2016-11-30";372.05;"Hold"
"2016-12-01";367.7;"Hold"
"2016-12-02";358.25;"Hold"
"2016-12-05";357.15;"Hold"
"2016-12-06";355.55;"Hold"
"2016-12-07";359.8;"Hold"
"2016-12-08";363.85;"Hold"
"2016-12-09";363.0;"Hold"
"2016-12-12";366.3;"Hold"
"2016-12-13";381.95;"Hold"
"2016-12-14";379.9;"Hold"
"2016-12-15";378.15;"Hold"
"2016-12-16";376.5;"Hold"
"2016-12-19";374.95;"Hold"
"2016-12-20";369.95;"Hold"
"2016-12-21";370.4;"Hold"
"2016-12-22";366.85;"Hold"
"2016-12-23";370.35;"Hold"
"2016-12-26";366.3;"Hold"
"2016-12-27";352.4;"Hold"
"2016-12-28";353.05;"Hold"
"2016-12-29";363.3;"Hold"
"2016-12-30";360.65;"Hold"
"2017-01-02";366.15;"Hold"
"2017-01-03";377.4;"Hold"
"2017-01-04";374.35;"Hold"
"2017-01-05";384.75;"Buy"
"2017-01-06";385.4;"Hold"
"2017-01-09";384.35;"Hold"
"2017-01-10";383.1;"Hold"
"2017-01-11";380.95;"Hold"
"2017-01-12";388.85;"Hold"
"2017-01-13";383.55;"Hold"
"2017-01-16";382.9;"Hold"
"2017-01-17";379.2;"Hold"
"2017-01-18";383.2;"Hold"
"2017-01-19";388.55;"Hold"
"2017-01-20";378.7;"Hold"
"2017-01-23";380.3;"Hold"
"2017-01-24";401.2;"Hold"
"2017-01-25";393.0;"Hold"
"2017-01-27";391.65;"Hold"
"2017-01-30";387.45;"Hold"
"2017-01-31";385.35;"Hold"
"2017-02-01";394.1;"Hold"
"2017-02-02";389.35;"Hold"
"2017-02-03";391.75;"Hold"
"2017-02-06";395.95;"Hold"
"2017-02-07";392.1;"Hold"
"2017-02-08";397.4;"Hold"
"2017-02-09";408.0;"Hold"
"2017-02-10";411.1;"Hold"
"2017-02-13";411.45;"Hold"
"2017-02-14";409.35;"Hold"
"2017-02-15";410.6;"Hold"
"2017-02-16";422.1;"Hold"
"2017-02-17";425.5;"Hold"
"2017-02-20";425.7;"Hold"
"2017-02-21";429.0;"Hold"
"2017-02-22";426.95;"Hold"
"2017-02-23";433.35;"Hold"
"2017-02-27";434.8;"Hold"
"2017-02-28";428.45;"Hold"
"2017-03-01";424.85;"Hold"
"2017-03-02";426.2;"Hold"
"2017-03-03";429.35;"Hold"
"2017-03-06";426.7;"Hold"
"2017-03-07";424.65;"Hold"
"2017-03-08";417.7;"Hold"
"2017-03-09";419.9;"Hold"
"2017-03-10";425.5;"Hold"
"2017-03-14";435.8;"Hold"
"2017-03-15";438.45;"Hold"
"2017-03-16";438.2;"Hold"
"2017-03-17";442.45;"Hold"
"2017-03-20";439.75;"Hold"
"2017-03-21";439.55;"Hold"
"2017-03-22";432.7;"Hold"
"2017-03-23";427.4;"Hold"
"2017-03-24";427.95;"Hold"
"2017-03-27";428.9;"Hold"
"2017-03-28";432.3;"Hold"
"2017-03-29";430.8;"Hold"
"2017-03-30";434.75;"Hold"
"2017-03-31";431.6;"Hold"
"2017-04-03";435.2;"Hold"
"2017-04-05";450.45;"Hold"
"2017-04-06";449.7;"Hold"
"2017-04-07";468.5;"Hold"
"2017-04-10";475.15;"Hold"
"2017-04-11";473.5;"Hold"
"2017-04-12";474.5;"Hold"
"2017-04-13";474.0;"Hold"
"2017-04-17";471.95;"Hold"
"2017-04-18";468.85;"Hold"
"2017-04-19";470.85;"Hold"
"2017-04-20";489.45;"Hold"
"2017-04-21";482.95;"Hold"
"2017-04-24";485.45;"Hold"
"2017-04-25";488.95;"Hold"
"2017-04-26";502.25;"Hold"
"2017-04-27";503.05;"Hold"
"2017-04-28";495.6;"Hold"
"2017-05-02";494.7;"Hold"
"2017-05-03";499.15;"Hold"
"2017-05-04";496.95;"Hold"
"2017-05-05";492.7;"Hold"
"2017-05-08";500.8;"Hold"
"2017-05-09";499.3;"Hold"
"2017-05-10";497.05;"Hold"
"2017-05-11";499.25;"Hold"
"2017-05-12";515.9;"Hold"
"2017-05-15";524.65;"Hold"
"2017-05-16";532.8;"Hold"
"2017-05-17";532.75;"Hold"
"2017-05-18";529.65;"Hold"
"2017-05-19";525.1;"Hold"
"2017-05-22";526.55;"Hold"
"2017-05-23";525.15;"Hold"
"2017-05-24";523.6;"Hold"
"2017-05-25";541.95;"Hold"
"2017-05-26";534.0;"Hold"
"2017-05-29";533.9;"Hold"
"2017-05-30";540.45;"Hold"
"2017-05-31";538.1;"Hold"
"2017-06-01";534.95;"Hold"
"2017-06-02";541.55;"Hold"
"2017-06-05";542.15;"Hold"
"2017-06-06";536.1;"Hold"
"2017-06-07";536.15;"Hold"
"2017-06-08";543.75;"Hold"
"2017-06-09";551.65;"Hold"
"2017-06-12";552.25;"Hold"
"2017-06-13";555.75;"Hold"
"2017-06-14";545.8;"Hold"
"2017-06-15";542.0;"Hold"
"2017-06-16";550.2;"Hold"
"2017-06-19";551.05;"Hold"
"2017-06-20";549.2;"Hold"
"2017-06-21";544.95;"Hold"
"2017-06-22";542.1;"Hold"
"2017-06-23";536.55;"Hold"
"2017-06-27";533.1;"Hold"
"2017-06-28";535.35;"Hold"
"2017-06-29";544.6;"Hold"
"2017-06-30";549.45;"Hold"
"2017-07-03";552.1;"Hold"
"2017-07-04";550.55;"Hold"
"2017-07-05";547.35;"Hold"
"2017-07-06";553.7;"Hold"
"2017-07-07";572.1;"Hold"
"2017-07-10";569.45;"Hold"
"2017-07-11";566.0;"Hold"
"2017-07-12";564.25;"Hold"
"2017-07-13";571.5;"Hold"
"2017-07-14";569.4;"Hold"
"2017-07-17";572.1;"Hold"
"2017-07-18";571.5;"Hold"
"2017-07-19";573.65;"Hold"
"2017-07-20";572.4;"Hold"
"2017-07-21";570.65;"Hold"
"2017-07-24";576.95;"Hold"
"2017-07-25";570.3;"Hold"
"2017-07-26";570.9;"Hold"
"2017-07-27";573.55;"Hold"
"2017-07-28";582.55;"Hold"
"2017-07-31";582.15;"Hold"
"2017-08-01";596.6;"Hold"
"2017-08-02";590.65;"Hold"
"2017-08-03";586.6;"Hold"
"2017-08-04";599.0;"Hold"
"2017-08-07";602.6;"Hold"
"2017-08-08";595.5;"Hold"
"2017-08-09";589.95;"Hold"
"2017-08-10";578.3;"Hold"
"2017-08-11";536.4;"Hold"
"2017-08-14";553.75;"Hold"
"2017-08-16";585.75;"Hold"
"2017-08-17";581.0;"Hold"
"2017-08-18";583.8;"Hold"
"2017-08-21";575.15;"Hold"
"2017-08-22";582.25;"Hold"
"2017-08-23";584.25;"Hold"
"2017-08-24";593.4;"Hold"
"2017-08-28";603.95;"Hold"
"2017-08-29";594.75;"Hold"
"2017-08-30";611.5;"Hold"
"2017-08-31";604.2;"Hold"
"2017-09-01";608.55;"Hold"
"2017-09-04";613.8;"Hold"
"2017-09-05";612.65;"Hold"
"2017-09-06";618.75;"Hold"
"2017-09-07";632.5;"Hold"
"2017-09-08";635.4;"Hold"
"2017-09-11";639.3;"Hold"
"2017-09-12";641.3;"Hold"
"2017-09-13";638.0;"Hold"
"2017-09-14";641.05;"Hold"
"2017-09-15";649.95;"Hold"
"2017-09-18";663.65;"Hold"
"2017-09-19";659.35;"Hold"
"2017-09-20";655.2;"Hold"
"2017-09-21";650.4;"Hold"
"2017-09-22";634.25;"Hold"
"2017-09-25";641.9;"Hold"
"2017-09-26";647.85;"Hold"
"2017-09-27";644.6;"Hold"
"2017-09-28";644.0;"Hold"
"2017-09-29";658.5;"Hold"
"2017-10-03";654.65;"Hold"
"2017-10-04";653.8;"Hold"
"2017-10-05";655.05;"Hold"
"2017-10-06";659.65;"Hold"
"2017-10-09";675.85;"Hold"
"2017-10-10";685.8;"Hold"
"2017-10-11";683.15;"Hold"
"2017-10-12";696.45;"Hold"
"2017-10-13";699.0;"Hold"
"2017-10-16";700.4;"Hold"
"2017-10-17";689.1;"Hold"
"2017-10-18";690.05;"Hold"
"2017-10-19";685.9;"Hold"
"2017-10-23";685.6;"Hold"
"2017-10-24";693.85;"Hold"
"2017-10-25";693.4;"Hold"
"2017-10-26";720.6;"Hold"
"2017-10-27";718.05;"Hold"
"2017-10-30";722.7;"Hold"
"2017-10-31";725.3;"Hold"
"2017-11-01";709.0;"Hold"
"2017-11-02";708.2;"Hold"
"2017-11-03";694.9;"Hold"
"2017-11-06";706.3;"Hold"
"2017-11-07";707.85;"Hold"
"2017-11-08";694.4;"Hold"
"2017-11-09";694.5;"Hold"
"2017-11-10";707.9;"Hold"
"2017-11-13";699.65;"Hold"
"2017-11-14";701.0;"Hold"
"2017-11-15";696.1;"Hold"
"2017-11-16";705.3;"Hold"
"2017-11-17";708.6;"Hold"
"2017-11-20";708.7;"Hold"
"2017-11-21";708.3;"Hold"
"2017-11-22";718.75;"Hold"
"2017-11-23";735.85;"Hold"
"2017-11-24";739.3;"Hold"
"2017-11-27";745.25;"Hold"
"2017-11-28";743.1;"Hold"
"2017-11-29";735.85;"Hold"
"2017-11-30";718.8;"Hold"
"2017-12-01";724.45;"Hold"
"2017-12-04";725.45;"Hold"
"2017-12-05";737.3;"Hold"
"2017-12-06";734.1;"Hold"
"2017-12-07";748.8;"Hold"
"2017-12-08";747.2;"Hold"
"2017-12-11";753.8;"Hold"
"2017-12-12";760.0;"Hold"
"2017-12-13";745.25;"Hold"
"2017-12-14";750.3;"Hold"
"2017-12-15";759.1;"Hold"
"2017-12-18";761.3;"Hold"
"2017-12-19";785.3;"Hold"
"2017-12-20";778.45;"Hold"
"2017-12-21";777.4;"Hold"
"2017-12-22";774.85;"Hold"
"2017-12-26";769.95;"Hold"
"2017-12-27";769.0;"Hold"
"2017-12-28";763.05;"Hold"
"2017-12-29";771.3;"Hold"
"2018-01-01";766.35;"Hold"
"2018-01-02";775.6;"Hold"
"2018-01-03";770.4;"Hold"
"2018-01-04";765.95;"Hold"
"2018-01-05";767.9;"Hold"
"2018-01-08";767.0;"Hold"
"2018-01-09";771.65;"Hold"
"2018-01-10";768.25;"Hold"
"2018-01-11";755.65;"Hold"
"2018-01-12";750.85;"Hold"
"2018-01-15";740.05;"Hold"
"2018-01-16";722.65;"Hold"
"2018-01-17";730.9;"Hold"
"2018-01-18";718.3;"Hold"
"2018-01-19";715.4;"Hold"
"2018-01-22";714.4;"Hold"
"2018-01-23";707.0;"Hold"
"2018-01-24";707.4;"Hold"
"2018-01-25";704.85;"Sell"
"2018-01-29";719.7;"Hold"
"2018-01-30";712.9;"Hold"
"2018-01-31";695.1;"Hold"
"2018-02-01";674.05;"Hold"
"2018-02-02";644.8;"Hold"
"2018-02-05";659.1;"Hold"
"2018-02-06";649.35;"Hold"
"2018-02-07";648.0;"Hold"
"2018-02-08";665.5;"Hold"
"2018-02-09";663.65;"Hold"
"2018-02-12";661.5;"Hold"
"2018-02-14";651.75;"Hold"
"2018-02-15";655.9;"Hold"
"2018-02-16";652.45;"Hold"
"2018-02-19";652.25;"Hold"
